id,title,subtitle,authors,publisher,published_date,category,distribution_expense
9781630000000,A Guide to the Project Management Body of Knowledge (PMBOK® Guide) – Seventh Edition and The Standard for Project Management (BRAZILIAN PORTUGUESE),,Project Management Institute Project Management Institute,Project Management Institute,2021-08-01,Business Analytics,5.6
9789390000000,Data Science Fundamentals and Practical Approaches,,"Nandi Dr. Rupam Dr. Gypsy, Kumar Sharma",BPB Publications,2020-09-03,Business Analytics,4.55
9783030000000,Computational Intelligence in Communications and Business Analytics,"4th International Conference, CICBA 2022, Silchar, India, January 7–8, 2022, Revised Selected Papers","Somnath Mukhopadhyay, Sunita Sarkar, Paramartha Dutta, Jyotsna Kumar Mandal, Sudipta Roy",Springer Nature,2022-07-21,Business Analytics,5.6
134072952,The Best Thinking in Business Analytics from the Decision Sciences Institute,,"Decision Sciences Institute, Merrill Warkentin",Ft Press,2015-09-01,Business Analytics,4.22
9780750000000,Data Strategy,"How to Profit from a World of Big Data, Analytics and the Internet of Things",Bernard Marr,Kogan Page Publishers,2017-04-03,Business Analytics,3.19
9781420000000,Competing on Analytics,The New Science of Winning,"Thomas H. Davenport, Jeanne G. Harris",Harvard Business Press,2007-03-06,Business Analytics,6.9
3030755282,Computational Intelligence in Communications and Business Analytics,"Third International Conference, CICBA 2021, Santiniketan, India, January 7–8, 2021, Revised Selected Papers","Paramartha Dutta, Jyotsna K. Mandal, Somnath Mukhopadhyay",Springer,2021-05-26,Business Analytics,7.3
9781520000000,"Operations and Service Management: Concepts, Methodologies, Tools, and Applications","Concepts, Methodologies, Tools, and Applications","Management Association, Information Resources",IGI Global,2017-11-30,Business Analytics,4.55
3540228063,Enterprise Management with SAP SEM™/ Business Analytics,,"Marco Meier, Werner Sinzig, Peter Mertens",Springer Science & Business Media,2005-02-14,Business Analytics,5.6
9780470000000,Oracle Data Warehousing and Business Intelligence Solutions,,"Robert Stackowiak, Joseph Rayman, Rick Greenwald",John Wiley & Sons,2007-01-06,Business Analytics,4.22
9783030000000,The Effect of Coronavirus Disease (COVID-19) on Business Intelligence,,"M.T. Alshurideh, Aboul Ella Hassanien, Ra’ed Masa’deh",Springer Nature,2021-04-02,Business Analytics,3.19
9781000000000,Artificial Intelligence and Computing Logic,Cognitive Technology for AI Business Analytics,Cyrus F. Nourani,CRC Press,2021-12-23,Business Analytics,6.9
9780470000000,Data Mining for Business Intelligence,"Concepts, Techniques, and Applications in Microsoft Office Excel with XLMiner","Galit Shmueli, Nitin R. Patel, Peter C. Bruce",John Wiley & Sons,2006-12-11,Business Analytics,7.3
9781290000000,"Business Analytics, eBook, Global Edition",,James R. Evans,Pearson Higher Ed,2016-01-12,Business Analytics,4.55
9783320000000,Strategic Engineering for Cloud Computing and Big Data Analytics,,"Amin Hosseinian-Far, Muthu Ramachandran, Dilshad Sarwar",Springer,2017-02-13,Business Analytics,5.6
1482221764,Introduction to Business Analytics,,"Steven Orla Kimbrough, Lau Hoong Chuin",Chapman and Hall/CRC,2016-01-15,Business Analytics,4.22
1800438850,Applications of Big Data and Business Analytics in Management,,"Sneha Kumari, K. K. Tripathy, Vidya Kumbhar",Emerald Publishing Limited,2020-12-04,Business Analytics,3.19
9781350000000,Mathematical Modeling for Business Analytics,,William P. Fox,CRC Press,2017-12-15,Business Analytics,6.9
1583473432,5 Keys to Business Analytics Program Success,,"John Boyer, Bill Frank, Brian Green, Tracy Harris, Kay Van De Vanter",Mc PressLlc,2012-11-15,Business Analytics,7.3
9781630000000,The Analytical Puzzle,"Data Warehousing, Business Intelligence and Analytics",David Haertzen,Technics Publications,2012-07-01,Business Analytics,4.55
9789810000000,"Computational Intelligence, Communications, and Business Analytics","First International Conference, CICBA 2017, Kolkata, India, March 24 – 25, 2017, Revised Selected Papers, Part II","J. K. Mandal, Paramartha Dutta, Somnath Mukhopadhyay",Springer,2017-10-01,Business Analytics,5.6
9813366583,Applied Advanced Analytics,"6th IIMA International Conference on Advanced Data Analysis, Business Analytics and Intelligence",Arnab Kumar Laha,Springer,2022-06-10,Business Analytics,4.22
999064908,Principles of Business Forecasting--2nd Ed,,"Keith Ord, Professor of Decision Sciences Keith Ord, Robert Fildes, Nikos Kourentzes","Wessex, Incorporated",2017-08-15,Business Analytics,3.19
1118102010,SharePoint 2010 Business Intelligence 24-Hour Trainer,,"Adam Jorgensen, Mark Stacey, Devin Knight, Patrick LeBlanc, Brad Schacht",John Wiley & Sons,2011-12-05,Business Analytics,6.9
9781630000000,Perspectives on Business Intelligence,,"Raymond T. Ng, Patricia C. Arocena, Denilson Barbosa, Giuseppe Carenini",Morgan & Claypool Publishers,2013-04-01,Business Analytics,7.3
1529796113,Business Analytics,"Combining Data, Analysis and Judgement to Inform Decisions",Mary Ellen Gordon,Sage Publications Limited,2023-07-08,Business Analytics,4.55
9781120000000,The Kimball Group Reader,Relentlessly Practical Tools for Data Warehousing and Business Intelligence Remastered Collection,"Ralph Kimball, Margy Ross",John Wiley & Sons,2015-12-30,Business Analytics,5.6
9781490000000,Practical Tableau,"100 Tips, Tutorials, and Strategies from a Tableau Zen Master",Ryan Sleeper,"""O'Reilly Media, Inc.""",2018-04-03,Business Analytics,4.22
1292039736,Business Analytics,Pearson New International Edition,James R. Evans,Pearson,2013-08-01,Business Analytics,3.19
9781290000000,Business Analytics: Pearson New International Edition,,James R. Evans,Pearson Higher Ed,2013-10-03,Business Analytics,6.9
9781440000000,Business Analysis for Business Intelligence,,Bert Brijs,CRC Press,2016-04-19,Business Analytics,7.3
1508607494,Misqe Special Theme Book,Business Analytics,Mis Executive,CreateSpace,2015-04-30,Business Analytics,4.55
9781120000000,Big Data MBA,Driving Business Strategies with Data Science,Bill Schmarzo,John Wiley & Sons,2015-12-11,Business Analytics,5.6
1987775260,"Purpose, Career and Business Analytics","A Workbook for Discovering Your Purpose, Choose the Right Career and the Best Businesses You Are Designed to Do",Moses Omojola,Createspace Independent Publishing Platform,2018-04-12,Business Analytics,4.22
9781120000000,Business Analytics,The Art of Modeling with Spreadsheets,"Stephen G. Powell, Kenneth R. Baker",Wiley Global Education,2020-05-07,Business Analytics,3.19
9781120000000,"Wiley CIA 2022 Exam Review, Part 3",Business Knowledge for Internal Auditing,S. Rao Vallabhaneni,John Wiley & Sons,2021-10-19,Business Analytics,6.9
9781620000000,"Contemporary Perspectives in Data Mining, Volume 1",,"Kenneth D. Lawrence, Ronald Klimberg",IAP,2013-04-01,Business Analytics,7.3
1639870881,"Business Intelligence and Analytics: Concepts, Techniques and Applications",,Samuel Brooks,Murphy & Moore Publishing,2021-11-16,Business Analytics,4.55
71596143,Successful Business Intelligence: Secrets to Making BI a Killer App,,Cindi Howson,McGraw Hill Professional,2007-12-17,Business Analytics,5.6
9781120000000,Business Model Generation,"A Handbook for Visionaries, Game Changers, and Challengers","Alexander Osterwalder, Yves Pigneur",John Wiley & Sons,2013-02-01,Business Analytics,4.55
9781940000000,"Budgeting, Forecasting, and Planning In Uncertain Times",,"Michael Coveney, Gary Cokins",John Wiley & Sons,2017-04-24,Business Analytics,5.6
9780070000000,Data Visualization for Oracle Business Intelligence 11g,,"Dan Vlamis, Tim Vlamis",McGraw Hill Professional,2015-02-13,Business Analytics,4.22
9781120000000,The Analytic Hospitality Executive,Implementing Data Analytics in Hotels and Casinos,Kelly A. McGuire,John Wiley & Sons,2016-09-06,Business Analytics,3.19
9780070000000,Building Integrated Business Intelligence Solutions with SQL Server 2008 R2 & Office 2010,,"Philo Janus, Stacia Misner",McGraw Hill Professional,2011-02-22,Business Analytics,6.9
9783320000000,Decision Support Systems VIII: Sustainable Data-Driven and Evidence-Based Decision Support,"4th International Conference, ICDSST 2018, Heraklion, Greece, May 22–25, 2018, Proceedings","Fatima Dargam, Pavlos Delias, Isabelle Linden, Bertrand Mareschal",Springer,2018-05-15,Business Analytics,7.3
9781790000000,Introduction to R for Business Intelligence,,Jay Gendron,Packt Publishing Ltd,2016-08-26,Business Analytics,4.55
9781140000000,Organization Design,Engaging with Change,Naomi Stanford,Routledge,2013-12-04,Business Analytics,5.6
9781290000000,Big Data Demystified,"How to use big data, data science and AI to make better business decisions and gain competitive advantage",David Stephenson,Pearson UK,2018-02-12,Business Analytics,4.22
9783030000000,Transgenerational Marketing,"Evolution, Expansion, and Experience",Rajagopal,Springer Nature,2019-11-20,Business Analytics,3.19
1259641481,"Delivering Business Intelligence with Microsoft SQL Server 2016, Fourth Edition",,Brian Larson,McGraw-Hill Education,2016-11-02,Business Analytics,6.9
9781610000000,Progressive Methods in Data Warehousing and Business Intelligence: Concepts and Competitive Analytics,Concepts and Competitive Analytics,"Taniar, David",IGI Global,2009-02-28,Business Analytics,7.3
9781120000000,Retail Analytics,The Secret Weapon,Emmett Cox,John Wiley & Sons,2011-10-18,Business Analytics,4.55
9780750000000,Scoring Points,How Tesco Continues to Win Customer Loyalty,"Clive Humby, Terry Hunt, Tim Phillips",Kogan Page Publishers,2008-08-03,Business Analytics,5.6
9781120000000,Business Intelligence and the Cloud,Strategic Implementation Guide,Michael S. Gendron,John Wiley & Sons,2014-05-12,Business Analytics,4.22
134057600,Global Business Analytics Models,"Concepts and Applications in Predictive, Healthcare, Supply Chain, and Finance Analytics",Hokey Min,Financial Times/Prentice Hall,2016-02-29,Business Analytics,3.19
9780390000000,Naked Statistics: Stripping the Dread from the Data,,Charles Wheelan,W. W. Norton & Company,2013-01-07,Business Analytics,6.9
3030437175,Beyond Business Analytics,The Foundations of Behavioral Perspective Theory,Eliezer Geisler,Palgrave Macmillan,2022-09-03,Business Analytics,7.3
938604241X,Winning on HR Analytics,Leveraging Data for Competitive Advantage,"Ramesh Soundararajan, Kuldeep Singh",Sage Publications Pvt. Limited,2016-12-08,Business Analytics,4.55
9783320000000,Information Technology - New Generations,15th International Conference on Information Technology,Shahram Latifi,Springer,2018-04-12,Business Analytics,5.6
9783320000000,Conceptual Modeling,"35th International Conference, ER 2016, Gifu, Japan, November 14-17, 2016, Proceedings","Isabelle Comyn-Wattiau, Katsumi Tanaka, Il-Yeol Song, Shuichiro Yamamoto, Motoshi Saeki",Springer,2016-11-07,Business Analytics,4.22
1773610279,Business Analysis,,Daizy Kaur,Society Publishing,2017-11-01,Business Analytics,3.19
1543700527,Stratégie,Business Intelligence & Analytics,Anupama Rajesh,PartridgeIndia,2017-07-06,Business Analytics,6.9
9781630000000,Market Data Analysis Using JMP (Hardcover edition),,Walter R. Paczkowski,SAS Institute,2018-02-05,Business Analytics,7.3
9781130000000,Concepts in Enterprise Resource Planning,,"Ellen Monk, Bret Wagner",Cengage Learning,2012-03-05,Business Analytics,4.55
9781470000000,CIMA - P3 Risk Management,,BPP Learning Media,BPP Learning Media,2015-06-30,Business Analytics,5.6
9780470000000,Pentaho Solutions,Business Intelligence and Data Warehousing with Pentaho and MySQL,"Roland Bouman, Jos van Dongen",John Wiley & Sons,2010-09-23,Business Analytics,4.22
9781120000000,Too Big to Ignore,The Business Case for Big Data,Phil Simon,John Wiley & Sons,2013-03-05,Business Analytics,3.19
9781140000000,Routledge Handbook of Research Methods in Military Studies,,"Joseph Soeters, Patricia M. Shields, Sebastiaan Rietjens",Routledge,2014-06-27,Business Analytics,6.9
9783320000000,Decision Support Systems VI - Addressing Sustainability and Societal Challenges,"2nd International Conference, ICDSST 2016, Plymouth, UK, May 23–25, 2016, Proceedings","Shaofeng Liu, Boris Delibašić, Festus Oderanti",Springer,2016-05-17,Business Analytics,7.3
9781520000000,Technology Optimization and Change Management for Successful Digital Supply Chains,,"Sabri, Ehap",IGI Global,2019-03-01,Business Analytics,4.55
9781630000000,Business unIntelligence,Insight and Innovation beyond Analytics and Big Data,Dr. Barry Devlin,Technics Publications,2013-10-01,Business Analytics,5.6
9781630000000,Business Analysis for Practitioners,A Practice Guide,Project Management Institute,Project Management Institute,2015-01-01,Business Analytics,4.22
9781350000000,Pricing Analytics,Models and Advanced Quantitative Techniques for Product Pricing,Walter R. Paczkowski,Routledge,2018-06-27,Business Analytics,3.19
9781450000000,Lean Analytics,Use Data to Build a Better Startup Faster,"Alistair Croll, Benjamin Yoskovitz","""O'Reilly Media, Inc.""",2013-04-15,Business Analytics,6.9
9781790000000,Annals of Entrepreneurship Education and Pedagogy – 2021,,"Charles H. Matthews, Eric W. Liguori",Edward Elgar Publishing,2021-01-29,Business Analytics,7.3
9781530000000,"Foundations of Programming, Statistics, and Machine Learning for Business Analytics",,"Ram Gopal, Dan Philps, Tillman Weyde",SAGE,2023-04-29,Business Analytics,4.55
9780310000000,Science Professionals,Master's Education for a Competitive World,"National Research Council, Policy and Global Affairs, Board on Higher Education and Workforce, Committee on Enhancing the Masters Degree in the Natural Sciences",National Academies Press,2008-09-26,Business Analytics,5.6
134633288,Business Intelligence,A Managerial Perspective on Analytics,"Ramesh Sharda, Dursun Delen, Efraim Turban",Pearson,2017-01-13,Business Analytics,4.55
9789810000000,"Advances in Tourism, Technology and Systems","Selected Papers from ICOTTS 2021, Volume 1","António Abreu, Dália Liberato, Juan Carlos Garcia Ojeda",Springer Nature,2022-07-25,Business Analytics,5.6
1516595769,Management Science,A Dialectical Approach (First Edition),"William Swart, Ken MacLeod",Cognella Academic Publishing,2021-01-11,Business Analytics,4.22
9781120000000,Trade-Based Money Laundering,The Next Frontier in International Money Laundering Enforcement,John A. Cassara,John Wiley & Sons,2015-10-29,Business Analytics,3.19
9781120000000,Getting a Big Data Job For Dummies,,Jason Williamson,John Wiley & Sons,2014-12-31,Business Analytics,6.9
303121479X,Applied Linear Regression for Business Analytics with R,A Practical Guide to Data Science with Case Studies,Daniel P. McGibney,Springer,2023-04-24,Business Analytics,7.3
9780070000000,Microsoft® SQL Server 2008 R2 Analytics & Data Visualization,,"Doug Harts, Jim Dugan, Tricia Almas",McGraw Hill Professional,2010-09-30,Business Analytics,4.55
9789810000000,Advances in Analytics and Applications,,Arnab Kumar Laha,Springer,2018-09-07,Business Analytics,5.6
9783040000000,Big Data Research for Social Sciences and Social Impact,,"Miltiadis D. Lytras, Anna Visvizi, Kwok Tai Chui",MDPI,2020-03-19,Business Analytics,4.22
9780070000000,Oracle Business Intelligence 11g Developers Guide,,Mark Rittman,McGraw Hill Professional,2012-09-22,Business Analytics,3.19
9781780000000,Social Media Audits,Achieving Deep Impact Without Sacrificing the Bottom Line,Urs E Gattiker,Chandos Publishing,2013-10-31,Business Analytics,6.9
9781430000000,PowerPivot for Business Intelligence Using Excel and SharePoint,,Barry Ralston,Apress,2011-07-14,Business Analytics,7.3
9781520000000,"Encyclopedia of Information Science and Technology, Fourth Edition",,"Khosrow-Pour, D.B.A., Mehdi",IGI Global,2017-06-20,Business Analytics,4.55
1032474289,Advanced Problem Solving Using Maple,"Applied Mathematics, Operations Research, Business Analytics, and Decision Analysis","William P. Fox, William Bauldry",CRC Press,2023-01-09,Business Analytics,5.6
1628250690,Business Analysis for Practitioners,A Practice Guide,Project Management Institute,Project Management Inst,2015-01-01,Business Analytics,4.22
9781800000000,Learning Tableau 2020,"Create effective data visualizations, build interactive visual analytics, and transform your organization, 4th Edition",Joshua N. Milligan,Packt Publishing Ltd,2020-08-31,Business Analytics,3.19
9780260000000,Big Data Is Not a Monolith,,"Cassidy R. Sugimoto, Hamid R. Ekbia, Michael Mattioli",MIT Press,2016-10-21,Business Analytics,6.9
359884865,Analytics,"Business Intelligence, Algorithms and Statistical Analysis",Todd J. Blatt,Lulu.com,2019-08-29,Business Analytics,7.3
9781520000000,Improving E-Commerce Web Applications Through Business Intelligence Techniques,,"Sreedhar, G.",IGI Global,2018-02-02,Business Analytics,4.55
9781120000000,Marketing Analytics,Data-Driven Techniques with Microsoft Excel,Wayne L. Winston,John Wiley & Sons,2014-01-13,Business Analytics,5.6
9780070000000,IBM Cognos Business Intelligence 10: The Official Guide,,"Dan Volitich, Gerard Ruppert",McGraw Hill Professional,2012-04-27,Business Analytics,4.22
9781120000000,Applied Predictive Analytics,Principles and Techniques for the Professional Data Analyst,Dean Abbott,John Wiley & Sons,2014-04-14,Business Analytics,3.19
9781910000000,ECGBL2015-9th European Conference on Games Based Learning,ECGBL2015,Robin Munkvold and Line Kolås,Academic Conferences and publishing limited,2015-09-18,Business Analytics,6.9
3031242939,Operational Research in the Era of Digital Transformation and Business Analytics,"BALCOR 2020, Thessaloniki, Greece, September 30-October 3, 2020","Nikolaos F. Matsatsinis, Fotis C. Kitsios, Michael A. Madas, Maria I. Kamariotou",Springer,2023-03-16,Business Analytics,7.3
9780070000000,Oracle Business Intelligence Applications,Deliver Value Through Rapid Implementations,"Simon Miller, William Hutchinson",McGraw Hill Professional,2013-06-28,Business Analytics,4.55
9781420000000,Big Data at Work,"Dispelling the Myths, Uncovering the Opportunities",Thomas Davenport,Harvard Business Review Press,2014-02-04,Business Analytics,5.6
9781000000000,Business Intelligence and Big Data,Drivers of Organizational Success,Celina M. Olszak,CRC Press,2020-11-18,Business Analytics,4.22
9781120000000,Data Science and Big Data Analytics,"Discovering, Analyzing, Visualizing and Presenting Data",EMC Education Services,John Wiley & Sons,2015-01-27,Business Analytics,3.19
9780260000000,"Fundamentals of Machine Learning for Predictive Data Analytics, second edition","Algorithms, Worked Examples, and Case Studies","John D. Kelleher, Brian Mac Namee, Aoife DArcy",MIT Press,2020-10-20,Business Analytics,6.9
9781350000000,Management Consultancy,The Role of the Change Agent,"Julian Randall, Bernard Burnes, Allan J. Sim",Bloomsbury Publishing,2018-09-19,Business Analytics,7.3
1788297237,Mastering Microsoft Power Bi,,Brett Powell,Packt Publishing,2018-03-29,Business Analytics,4.55
9781520000000,Sentiment Analysis and Knowledge Discovery in Contemporary Business,,"Rajput, Dharmendra Singh, Thakur, Ramjeevan Singh, Basha, S. Muzamil",IGI Global,2018-08-31,Business Analytics,5.6
9781120000000,Professional Microsoft SQL Server 2012 Analysis Services with MDX and DAX,,"Sivakumar Harinath, Ronald Pihlgren, Denny Guang-Yeu Lee, John Sirmon, Robert M. Bruckner",John Wiley & Sons,2012-10-02,Business Analytics,4.22
1111972281,Business Analysis and Valuation,,"Krishna G. Palepu, Paul M. Healy",South-Western Pub,2012-11-09,Business Analytics,3.19
9780070000000,Oracle Business Intelligence Applications: Deliver Value Through Rapid Implementations,,"Simon Miller, William Hutchinson",McGraw Hill Professional,2013-07-05,Business Analytics,6.9
1118582691,Management Science,The Art of Modeling with Spreadsheets,"Stephen G. Powell, Kenneth R. Baker",Wiley,2013-10-07,Business Analytics,7.3
1538834235,STUDYGUIDE FOR ESSENTIALS OF B,,Cram101 Textbook Reviews,Cram101,2016-12-20,Business Analytics,4.55
1538834138,STUDYGUIDE FOR ESSENTIALS OF B,,Cram101 Textbook Reviews,Cram101,2016-12-20,Business Analytics,5.6
253016282,Introductory Business Analytics,An Introduction to Analytical Techniques,"Kari Johnson, Jay Newquist, Aaron B. Perry, Christopher G. Robbins, Sarah P. Sherry, Daniel Carroll",Indiana University Press,2014-07-07,Business Analytics,4.55
1547089296,Data Analytics,Become a Master in Data Analytics,Richard Dorsey,Createspace Independent Publishing Platform,2017-06-02,Business Analytics,5.6
9781290000000,"eBook Instant Access for Business Intelligence, Global Edition",,"Ramesh Sharda, Efraim Turban, Dursun Delen, David King",Pearson Higher Ed,2015-04-17,Business Analytics,4.22
1538834197,STUDYGUIDE FOR ESSENTIALS OF B,,Cram101 Textbook Reviews,Cram101,2016-12-20,Business Analytics,3.19
9780470000000,Performance Dashboards,"Measuring, Monitoring, and Managing Your Business",Wayne W. Eckerson,John Wiley & Sons,2005-10-27,Business Analytics,6.9
9781520000000,Predicting Trends and Building Strategies for Consumer Engagement in Retail Environments,,"Granata, Giuseppe, Moretta Tartaglione, Andrea, Tsiakis, Theodosios",IGI Global,2019-05-30,Business Analytics,7.3
9781120000000,Applied Microsoft Business Intelligence,,Jessica M. Moss,John Wiley & Sons,2015-05-26,Business Analytics,4.55
9780070000000,Oracle Business Intelligence Discoverer 11g Handbook,,"Michael Armstrong-Smith, Darlene Armstrong-Smith",McGraw Hill Professional,2013-11-05,Business Analytics,5.6
9781800000000,A Research Agenda for Knowledge Management and Analytics,,Jay Liebowitz,Edward Elgar Publishing,2021-01-29,Business Analytics,4.22
9780430000000,Deep Data Analytics for New Product Development,,Walter R. Paczkowski,Routledge,2020-02-19,Business Analytics,3.19
9781800000000,Managing AI Wisely,From Development to Organizational Change in Practice,"Waardenburg, Lauren, Huysman, Marleen, Agterberg, Marlous",Edward Elgar Publishing,2021-10-12,Business Analytics,6.9
9781490000000,97 Things Every Engineering Manager Should Know,Collective Wisdom from the Experts,Camille Fournier,O'Reilly Media,2019-11-21,Business Analytics,7.3
9781630000000,Audiology Practice Management,,Brian J. Taylor,Thieme,2019-01-18,Business Analytics,4.55
